Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
38578,PO BOX,PLEASANT HILL,TN,PRIMARY,35.97,-85.19,NA-US-TN-PLEASANT HILL,false,334,572,3686261
37145,STANDARD,PLEASANT SHADE,TN,PRIMARY,36.35,-85.9,NA-US-TN-PLEASANT SHADE,false,976,1853,29681308
37146,STANDARD,PLEASANT VIEW,TN,PRIMARY,36.37,-87.04,NA-US-TN-PLEASANT VIEW,false,3129,6155,141468070
38061,STANDARD,POCAHONTAS,TN,PRIMARY,35.05,-88.81,NA-US-TN-POCAHONTAS,false,384,755,10291998
37148,STANDARD,PORTLAND,TN,PRIMARY,36.58,-86.51,NA-US-TN-PORTLAND,false,9620,18152,316659098
37849,STANDARD,POWELL,TN,PRIMARY,36.03,-84.02,NA-US-TN-POWELL,false,11387,21164,428316677
38477,STANDARD,PROSPECT,TN,PRIMARY,35.05,-87,NA-US-TN-PROSPECT,false,1114,2076,34360986
38478,STANDARD,PULASKI,TN,PRIMARY,35.19,-87.03,NA-US-TN-PULASKI,false,7624,13697,217568275
38251,STANDARD,PURYEAR,TN,PRIMARY,36.44,-88.33,NA-US-TN-PURYEAR,false,1172,2197,29477561
38579,STANDARD,QUEBECK,TN,PRIMARY,35.83,-85.54,NA-US-TN-QUEBECK,false,401,782,10194393
38367,STANDARD,RAMER,TN,PRIMARY,35.07,-88.61,NA-US-TN-RAMER,false,1054,2011,32698860
37149,STANDARD,READYVILLE,TN,PRIMARY,35.8,-86.19,NA-US-TN-READYVILLE,false,973,1819,32686152
38368,STANDARD,REAGAN,TN,PRIMARY,35.51,-88.35,NA-US-TN-REAGAN,false,769,1489,19850208
37150,STANDARD,RED BOILING SPRINGS,TN,PRIMARY,36.53,-85.85,NA-US-TN-RED BOILING SPRINGS,false,1910,3646,45010467
37370,STANDARD,RICEVILLE,TN,PRIMARY,35.38,-84.69,NA-US-TN-RICEVILLE,false,1946,3739,63442129
38580,STANDARD,RICKMAN,TN,PRIMARY,36.3,-85.38,NA-US-TN-RICKMAN,false,775,1475,22061755
37151,STANDARD,RIDDLETON,TN,PRIMARY,36.34,-86.03,NA-US-TN-RIDDLETON,false,,,
38080,STANDARD,RIDGELY,TN,PRIMARY,36.26,-89.48,NA-US-TN-RIDGELY,false,928,1767,21483877
37152,PO BOX,RIDGETOP,TN,PRIMARY,36.39,-86.77,NA-US-TN-RIDGETOP,false,,,
38063,STANDARD,RIPLEY,TN,PRIMARY,35.74,-89.53,NA-US-TN-RIPLEY,false,6689,12214,174421907
38253,STANDARD,RIVES,TN,PRIMARY,36.35,-89.04,NA-US-TN-RIVES,false,499,964,14621824
37687,STANDARD,ROAN MOUNTAIN,TN,PRIMARY,36.18,-82.07,NA-US-TN-ROAN MOUNTAIN,false,1864,3536,43943545
37852,STANDARD,ROBBINS,TN,PRIMARY,36.32,-84.57,NA-US-TN-ROBBINS,false,869,1667,21344821
37853,STANDARD,ROCKFORD,TN,PRIMARY,35.82,-83.93,NA-US-TN-ROCKFORD,false,1737,3124,54004743
38581,STANDARD,ROCK ISLAND,TN,PRIMARY,35.71,-85.6,NA-US-TN-ROCK ISLAND,false,1766,3315,45133746
37153,STANDARD,ROCKVALE,TN,PRIMARY,35.75,-86.55,NA-US-TN-ROCKVALE,false,2231,4334,93923264
37854,STANDARD,ROCKWOOD,TN,PRIMARY,35.87,-84.67,NA-US-TN-ROCKWOOD,false,5141,9352,145889067
37857,STANDARD,ROGERSVILLE,TN,PRIMARY,36.4,-83,NA-US-TN-ROGERSVILLE,false,8448,15803,225577106
38066,STANDARD,ROSSVILLE,TN,PRIMARY,35.04,-89.54,NA-US-TN-ROSSVILLE,false,1296,2310,55694695
37860,STANDARD,RUSSELLVILLE,TN,PRIMARY,36.25,-83.19,NA-US-TN-RUSSELLVILLE,false,1888,3585,61693231
38369,STANDARD,RUTHERFORD,TN,PRIMARY,36.12,-88.99,NA-US-TN-RUTHERFORD,false,857,1542,20723673
37861,STANDARD,RUTLEDGE,TN,PRIMARY,36.27,-83.52,NA-US-TN-RUTLEDGE,false,3248,6167,92215248
38481,STANDARD,SAINT JOSEPH,TN,PRIMARY,35.03,-87.49,NA-US-TN-SAINT JOSEPH,false,427,775,9785594
37304,STANDARD,BAKEWELL,TN,PRIMARY,35.39,-85.11,NA-US-TN-BAKEWELL,false,,,
37373,STANDARD,SALE CREEK,TN,PRIMARY,35.38,-85.1,NA-US-TN-SALE CREEK,false,1311,2469,43145146
38370,STANDARD,SALTILLO,TN,PRIMARY,35.37,-88.21,NA-US-TN-SALTILLO,false,283,522,6874945
38254,PO BOX,SAMBURG,TN,PRIMARY,36.38,-89.35,NA-US-TN-SAMBURG,false,,,
38482,STANDARD,SANTA FE,TN,PRIMARY,35.75,-87.16,NA-US-TN-SANTA FE,false,755,1403,24732032
38371,STANDARD,SARDIS,TN,PRIMARY,35.44,-88.29,NA-US-TN-SARDIS,false,510,958,13125709
38067,STANDARD,SAULSBURY,TN,PRIMARY,35.04,-89.08,NA-US-TN-SAULSBURY,false,581,1047,14325850
38372,STANDARD,SAVANNAH,TN,PRIMARY,35.22,-88.23,NA-US-TN-SAVANNAH,false,7279,13532,198816896
38374,STANDARD,SCOTTS HILL,TN,PRIMARY,35.51,-88.25,NA-US-TN-SCOTTS HILL,false,822,1568,22901137
38375,STANDARD,SELMER,TN,PRIMARY,35.17,-88.59,NA-US-TN-SELMER,false,3564,6614,92367294
37374,STANDARD,SEQUATCHIE,TN,PRIMARY,35.19,-85.66,NA-US-TN-SEQUATCHIE,false,684,1297,18542038
37862,STANDARD,SEVIERVILLE,TN,PRIMARY,35.89,-83.57,NA-US-TN-SEVIERVILLE,false,8891,15428,226376336
37863,STANDARD,PIGEON FORGE,TN,PRIMARY,35.79,-83.55,NA-US-TN-PIGEON FORGE,false,2897,4917,61450256
37864,PO BOX,SEVIERVILLE,TN,PRIMARY,35.89,-83.57,NA-US-TN-SEVIERVILLE,false,1148,1967,29905297
37868,PO BOX,PIGEON FORGE,TN,PRIMARY,35.79,-83.55,NA-US-TN-PIGEON FORGE,false,643,1090,17254797
37876,STANDARD,SEVIERVILLE,TN,PRIMARY,35.89,-83.57,NA-US-TN-SEVIERVILLE,false,12426,22377,332044320
37375,STANDARD,SEWANEE,TN,PRIMARY,35.2,-85.92,NA-US-TN-SEWANEE,false,1130,2007,37492371
37383,UNIQUE,SEWANEE,TN,PRIMARY,35.2,-85.92,NA-US-TN-SEWANEE,false,,,
37865,STANDARD,SEYMOUR,TN,PRIMARY,35.87,-83.77,NA-US-TN-SEYMOUR,false,9618,17874,315813287
37688,STANDARD,SHADY VALLEY,TN,PRIMARY,36.51,-81.92,NA-US-TN-SHADY VALLEY,false,381,721,10740225
38255,STANDARD,SHARON,TN,PRIMARY,36.23,-88.82,NA-US-TN-SHARON,false,1025,1852,25502667
37866,STANDARD,SHARPS CHAPEL,TN,PRIMARY,36.34,-83.8,NA-US-TN-SHARPS CHAPEL,false,667,1250,17703545
37160,STANDARD,SHELBYVILLE,TN,PRIMARY,35.49,-86.44,NA-US-TN-SHELBYVILLE,false,13765,25170,383537491
37161,UNIQUE,SHELBYVILLE,TN,PRIMARY,35.49,-86.44,NA-US-TN-SHELBYVILLE,false,,,
37162,PO BOX,SHELBYVILLE,TN,PRIMARY,35.49,-86.44,NA-US-TN-SHELBYVILLE,false,471,760,15331777
37376,STANDARD,SHERWOOD,TN,PRIMARY,35.06,-85.95,NA-US-TN-SHERWOOD,false,,,
38376,STANDARD,SHILOH,TN,PRIMARY,35.11,-88.36,NA-US-TN-SHILOH,false,,,
37377,STANDARD,SIGNAL MOUNTAIN,TN,PRIMARY,35.13,-85.34,NA-US-TN-SIGNAL MOUNTAIN,false,7097,13508,434958271
38582,STANDARD,SILVER POINT,TN,PRIMARY,36.09,-85.76,NA-US-TN-SILVER POINT,false,572,1051,15736085
37165,PO BOX,SLAYDEN,TN,PRIMARY,36.29,-87.46,NA-US-TN-SLAYDEN,false,,,
37378,PO BOX,SMARTT,TN,PRIMARY,35.63,-85.84,NA-US-TN-SMARTT,false,,,
37166,STANDARD,SMITHVILLE,TN,PRIMARY,35.95,-85.82,NA-US-TN-SMITHVILLE,false,5535,10335,145572483
37167,STANDARD,SMYRNA,TN,PRIMARY,35.98,-86.51,NA-US-TN-SMYRNA,false,22248,40372,882693633
37765,STANDARD,KYLES FORD,TN,PRIMARY,36.57,-83.04,NA-US-TN-KYLES FORD,false,,,
37869,STANDARD,SNEEDVILLE,TN,PRIMARY,36.53,-83.21,NA-US-TN-SNEEDVILLE,false,1795,3434,39965749
37379,STANDARD,SODDY DAISY,TN,PRIMARY,35.26,-85.17,NA-US-TN-SODDY DAISY,false,11191,21291,455936109
37384,PO BOX,SODDY DAISY,TN,PRIMARY,35.26,-85.17,NA-US-TN-SODDY DAISY,false,558,976,16464341
38068,STANDARD,SOMERVILLE,TN,PRIMARY,35.23,-89.35,NA-US-TN-SOMERVILLE,false,4730,8574,148731174
37380,STANDARD,SOUTH PITTSBURG,TN,PRIMARY,35.01,-85.71,NA-US-TN-SOUTH PITTSBURG,false,2667,4855,85727768
38583,STANDARD,SPARTA,TN,PRIMARY,35.93,-85.47,NA-US-TN-SPARTA,false,9652,17899,241629378
37870,STANDARD,SPEEDWELL,TN,PRIMARY,36.47,-83.81,NA-US-TN-SPEEDWELL,false,1696,3215,44522926
38585,STANDARD,SPENCER,TN,PRIMARY,35.74,-85.45,NA-US-TN-SPENCER,false,1507,2835,36591900
37337,STANDARD,GRANDVIEW,TN,PRIMARY,35.74,-84.83,NA-US-TN-GRANDVIEW,false,591,1097,14924501
37381,STANDARD,SPRING CITY,TN,PRIMARY,35.68,-84.86,NA-US-TN-SPRING CITY,false,3749,6875,104001316
38378,PO BOX,SPRING CREEK,TN,PRIMARY,35.76,-88.68,NA-US-TN-SPRING CREEK,false,,,
37172,STANDARD,SPRINGFIELD,TN,PRIMARY,36.49,-86.87,NA-US-TN-SPRINGFIELD,false,13133,23898,436340140
37174,STANDARD,SPRING HILL,TN,PRIMARY,35.74,-86.92,NA-US-TN-SPRING HILL,false,11541,22942,578902950
38256,STANDARD,SPRINGVILLE,TN,PRIMARY,36.25,-88.15,NA-US-TN-SPRINGVILLE,false,1425,2535,31635880
38069,STANDARD,STANTON,TN,PRIMARY,35.46,-89.4,NA-US-TN-STANTON,false,1201,2136,31631758
38379,STANDARD,STANTONVILLE,TN,PRIMARY,35.15,-88.42,NA-US-TN-STANTONVILLE,false,509,975,13955418
37175,STANDARD,STEWART,TN,PRIMARY,36.32,-87.89,NA-US-TN-STEWART,false,400,737,8736253
37871,STANDARD,STRAWBERRY PLAINS,TN,PRIMARY,36.06,-83.68,NA-US-TN-STRAWBERRY PLAINS,false,3924,7311,122538780
38380,STANDARD,SUGAR TREE,TN,PRIMARY,35.79,-88.02,NA-US-TN-SUGAR TREE,false,,,
38483,STANDARD,SUMMERTOWN,TN,PRIMARY,35.43,-87.33,NA-US-TN-SUMMERTOWN,false,2111,4137,61501726
37382,PO BOX,SUMMITVILLE,TN,PRIMARY,35.54,-85.97,NA-US-TN-SUMMITVILLE,false,,,
37872,STANDARD,SUNBRIGHT,TN,PRIMARY,36.24,-84.67,NA-US-TN-SUNBRIGHT,false,813,1562,22225449
37873,STANDARD,SURGOINSVILLE,TN,PRIMARY,36.47,-82.85,NA-US-TN-SURGOINSVILLE,false,1736,3242,46289333
37874,STANDARD,SWEETWATER,TN,PRIMARY,35.6,-84.46,NA-US-TN-SWEETWATER,false,6068,11330,168035417
38488,STANDARD,TAFT,TN,PRIMARY,35.05,-86.68,NA-US-TN-TAFT,false,1051,1970,37704270
37877,STANDARD,TALBOTT,TN,PRIMARY,36.14,-83.4,NA-US-TN-TALBOTT,false,4025,7539,130305270
37879,STANDARD,TAZEWELL,TN,PRIMARY,36.45,-83.57,NA-US-TN-TAZEWELL,false,3831,7154,97825656
37690,STANDARD,TELFORD,TN,PRIMARY,36.24,-82.54,NA-US-TN-TELFORD,false,1775,3331,53372385
37314,PO BOX,COKER CREEK,TN,PRIMARY,35.26,-84.3,NA-US-TN-COKER CREEK,false,,,
37385,STANDARD,TELLICO PLAINS,TN,PRIMARY,35.36,-84.29,NA-US-TN-TELLICO PLAINS,false,3110,5989,79106006
37880,STANDARD,TEN MILE,TN,PRIMARY,35.66,-84.66,NA-US-TN-TEN MILE,false,1561,2904,51231751
37178,STANDARD,TENNESSEE RIDGE,TN,PRIMARY,36.31,-87.76,NA-US-TN-TENNESSEE RIDGE,false,853,1636,25690834
37179,STANDARD,THOMPSONS STATION,TN,PRIMARY,35.82,-87.01,NA-US-TN-THOMPSONS STATION,false,4706,9353,258497548
37881,STANDARD,THORN HILL,TN,PRIMARY,36.35,-83.41,NA-US-TN-THORN HILL,false,796,1549,17987762
38070,PO BOX,TIGRETT,TN,PRIMARY,35.96,-89.24,NA-US-TN-TIGRETT,false,,,
38071,PO BOX,TIPTON,TN,PRIMARY,35.46,-89.97,NA-US-TN-TIPTON,false,,,
38079,STANDARD,TIPTONVILLE,TN,PRIMARY,36.37,-89.47,NA-US-TN-TIPTONVILLE,false,1335,2377,30230438
38381,STANDARD,TOONE,TN,PRIMARY,35.35,-88.95,NA-US-TN-TOONE,false,659,1200,17569358
37882,STANDARD,TOWNSEND,TN,PRIMARY,35.67,-83.75,NA-US-TN-TOWNSEND,false,1308,2283,31379705
37387,STANDARD,TRACY CITY,TN,PRIMARY,35.25,-85.75,NA-US-TN-TRACY CITY,false,1700,3246,39503368
37691,STANDARD,TRADE,TN,PRIMARY,36.34,-81.74,NA-US-TN-TRADE,false,343,629,9458685
38382,STANDARD,TRENTON,TN,PRIMARY,35.97,-88.93,NA-US-TN-TRENTON,false,4249,7651,110137923
38258,STANDARD,TREZEVANT,TN,PRIMARY,36.01,-88.62,NA-US-TN-TREZEVANT,false,681,1242,18486298
38259,STANDARD,TRIMBLE,TN,PRIMARY,36.2,-89.18,NA-US-TN-TRIMBLE,false,379,701,10309333
38260,STANDARD,TROY,TN,PRIMARY,36.33,-89.16,NA-US-TN-TROY,false,1757,3347,51120015
37388,STANDARD,TULLAHOMA,TN,PRIMARY,35.37,-86.2,NA-US-TN-TULLAHOMA,false,11254,20304,368318377
37389,STANDARD,ARNOLD AFB,TN,PRIMARY,35.37,-86.14,NA-US-TN-ARNOLD AFB,false,,,
37391,STANDARD,TURTLETOWN,TN,PRIMARY,35.12,-84.35,NA-US-TN-TURTLETOWN,false,534,1026,12386548
37692,STANDARD,UNICOI,TN,PRIMARY,36.19,-82.35,NA-US-TN-UNICOI,false,2064,3840,65621772
38261,STANDARD,UNION CITY,TN,PRIMARY,36.42,-89.05,NA-US-TN-UNION CITY,false,7050,12754,209966374
38281,PO BOX,UNION CITY,TN,PRIMARY,36.42,-89.05,NA-US-TN-UNION CITY,false,344,578,9178239
37180,STANDARD,UNIONVILLE,TN,PRIMARY,35.62,-86.59,NA-US-TN-UNIONVILLE,false,1297,2506,42384617
37181,STANDARD,VANLEER,TN,PRIMARY,36.23,-87.44,NA-US-TN-VANLEER,false,600,1127,17214924
37394,PO BOX,VIOLA,TN,PRIMARY,35.53,-85.86,NA-US-TN-VIOLA,false,,,
37885,STANDARD,VONORE,TN,PRIMARY,35.59,-84.23,NA-US-TN-VONORE,false,2245,4154,74220891
37886,STANDARD,WALLAND,TN,PRIMARY,35.72,-83.81,NA-US-TN-WALLAND,false,1886,3411,60160992
38587,STANDARD,WALLING,TN,PRIMARY,35.85,-85.62,NA-US-TN-WALLING,false,521,954,12127559
37887,STANDARD,WARTBURG,TN,PRIMARY,36.1,-84.58,NA-US-TN-WARTBURG,false,2130,3997,64584548
37183,STANDARD,WARTRACE,TN,PRIMARY,35.52,-86.33,NA-US-TN-WARTRACE,false,1343,2544,40415736
37848,STANDARD,POWDER SPRINGS,TN,PRIMARY,36.24,-83.66,NA-US-TN-POWDER SPRINGS,false,,,
37888,STANDARD,WASHBURN,TN,PRIMARY,36.31,-83.59,NA-US-TN-WASHBURN,false,1039,2052,28207311
37694,STANDARD,WATAUGA,TN,PRIMARY,36.36,-82.29,NA-US-TN-WATAUGA,false,784,1415,20218713
37184,STANDARD,WATERTOWN,TN,PRIMARY,36.09,-86.13,NA-US-TN-WATERTOWN,false,2500,4610,84160156
37185,STANDARD,WAVERLY,TN,PRIMARY,36.09,-87.78,NA-US-TN-WAVERLY,false,3689,6660,107036065
38485,STANDARD,WAYNESBORO,TN,PRIMARY,35.32,-87.75,NA-US-TN-WAYNESBORO,false,2676,4948,67378166
37186,STANDARD,WESTMORELAND,TN,PRIMARY,36.56,-86.24,NA-US-TN-WESTMORELAND,false,3795,7280,103036220
38486,STANDARD,WESTPOINT,TN,PRIMARY,35.15,-87.53,NA-US-TN-WESTPOINT,false,425,811,11391714
38387,STANDARD,WESTPORT,TN,PRIMARY,35.88,-88.29,NA-US-TN-WESTPORT,false,,,
37187,STANDARD,WHITE BLUFF,TN,PRIMARY,36.1,-87.21,NA-US-TN-WHITE BLUFF,false,3048,5633,102245005
37188,STANDARD,WHITE HOUSE,TN,PRIMARY,36.46,-86.66,NA-US-TN-WHITE HOUSE,false,6176,11999,258133369
37890,STANDARD,WHITE PINE,TN,PRIMARY,36.09,-83.29,NA-US-TN-WHITE PINE,false,2817,5271,78459610
37891,STANDARD,WHITESBURG,TN,PRIMARY,36.29,-83.13,NA-US-TN-WHITESBURG,false,1523,2848,41515006
37189,STANDARD,WHITES CREEK,TN,PRIMARY,36.28,-86.83,NA-US-TN-WHITES CREEK,false,1549,2745,56705504
37396,STANDARD,WHITESIDE,TN,PRIMARY,35.09,-85.39,NA-US-TN-WHITESIDE,false,,,
38075,STANDARD,WHITEVILLE,TN,PRIMARY,35.32,-89.14,NA-US-TN-WHITEVILLE,false,1638,2918,42239006
38588,STANDARD,WHITLEYVILLE,TN,PRIMARY,36.48,-85.7,NA-US-TN-WHITLEYVILLE,false,372,706,8273713
37397,STANDARD,WHITWELL,TN,PRIMARY,35.2,-85.51,NA-US-TN-WHITWELL,false,3827,7331,120473423
38589,STANDARD,WILDER,TN,PRIMARY,36.26,-85.08,NA-US-TN-WILDER,false,,,
38388,STANDARD,WILDERSVILLE,TN,PRIMARY,35.78,-88.36,NA-US-TN-WILDERSVILLE,false,713,1313,18954382
38476,STANDARD,PRIMM SPRINGS,TN,PRIMARY,35.8,-87.25,NA-US-TN-PRIMM SPRINGS,false,487,895,16640939
38487,STANDARD,WILLIAMSPORT,TN,PRIMARY,35.64,-87.23,NA-US-TN-WILLIAMSPORT,false,465,871,14009539
38076,STANDARD,WILLISTON,TN,PRIMARY,35.15,-89.37,NA-US-TN-WILLISTON,false,349,651,14031846
37398,STANDARD,WINCHESTER,TN,PRIMARY,35.18,-86.1,NA-US-TN-WINCHESTER,false,6452,11829,197826326
37892,STANDARD,WINFIELD,TN,PRIMARY,36.56,-84.45,NA-US-TN-WINFIELD,false,733,1405,17207689
37190,STANDARD,WOODBURY,TN,PRIMARY,35.82,-86.07,NA-US-TN-WOODBURY,false,3722,6711,107170473
38271,PO BOX,WOODLAND MILLS,TN,PRIMARY,36.47,-89.11,NA-US-TN-WOODLAND MILLS,false,,,
37191,STANDARD,WOODLAWN,TN,PRIMARY,36.5,-87.54,NA-US-TN-WOODLAWN,false,1766,3386,57460394
38077,PO BOX,WYNNBURG,TN,PRIMARY,36.29,-89.47,NA-US-TN-WYNNBURG,false,,,
38389,PO BOX,YORKVILLE,TN,PRIMARY,36.09,-89.11,NA-US-TN-YORKVILLE,false,,,
38390,STANDARD,YUMA,TN,PRIMARY,35.86,-88.37,NA-US-TN-YUMA,false,363,689,11121384
47102,STANDARD,AUSTIN,IN,PRIMARY,38.74,-85.81,NA-US-IN-AUSTIN,false,2895,5403,79566583
47104,STANDARD,BETHLEHEM,IN,PRIMARY,38.53,-85.41,NA-US-IN-BETHLEHEM,false,,,
47601,STANDARD,BOONVILLE,IN,PRIMARY,38.04,-87.27,NA-US-IN-BOONVILLE,false,6586,12023,231984921
47106,STANDARD,BORDEN,IN,PRIMARY,38.46,-85.95,NA-US-IN-BORDEN,false,2141,3953,84250755
47107,PO BOX,BRADFORD,IN,PRIMARY,38.36,-86.06,NA-US-IN-BRADFORD,false,,,
47108,STANDARD,CAMPBELLSBURG,IN,PRIMARY,38.65,-86.26,NA-US-IN-CAMPBELLSBURG,false,1006,1885,26784300
47610,STANDARD,CHANDLER,IN,PRIMARY,38.04,-87.36,NA-US-IN-CHANDLER,false,2435,4449,78478993
47111,STANDARD,CHARLESTOWN,IN,PRIMARY,38.45,-85.66,NA-US-IN-CHARLESTOWN,false,6427,11961,243612717
47611,STANDARD,CHRISNEY,IN,PRIMARY,38.01,-87.03,NA-US-IN-CHRISNEY,false,566,1012,16311656
47112,STANDARD,CORYDON,IN,PRIMARY,38.21,-86.12,NA-US-IN-CORYDON,false,7607,13727,258029343
47114,STANDARD,CRANDALL,IN,PRIMARY,38.28,-86.06,NA-US-IN-CRANDALL,false,,,
47612,STANDARD,CYNTHIANA,IN,PRIMARY,38.18,-87.7,NA-US-IN-CYNTHIANA,false,414,750,15143184
47115,STANDARD,DEPAUW,IN,PRIMARY,38.33,-86.21,NA-US-IN-DEPAUW,false,1104,2059,38045615
47116,STANDARD,ECKERTY,IN,PRIMARY,38.31,-86.61,NA-US-IN-ECKERTY,false,329,583,8046120
47613,STANDARD,ELBERFELD,IN,PRIMARY,38.16,-87.44,NA-US-IN-ELBERFELD,false,1194,2265,47132932
47647,STANDARD,BUCKSKIN,IN,PRIMARY,38.22,-87.43,NA-US-IN-BUCKSKIN,false,,,
47117,STANDARD,ELIZABETH,IN,PRIMARY,38.12,-85.97,NA-US-IN-ELIZABETH,false,1998,3691,69407010
47118,STANDARD,ENGLISH,IN,PRIMARY,38.33,-86.46,NA-US-IN-ENGLISH,false,1432,2588,37867848
47123,STANDARD,GRANTSBURG,IN,PRIMARY,38.28,-86.46,NA-US-IN-GRANTSBURG,false,,,
47174,STANDARD,SULPHUR,IN,PRIMARY,38.23,-86.46,NA-US-IN-SULPHUR,false,,,
47175,STANDARD,TASWELL,IN,PRIMARY,38.33,-86.56,NA-US-IN-TASWELL,false,376,695,10379000
47701,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47702,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47703,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47704,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47705,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47706,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47708,STANDARD,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47710,STANDARD,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,8453,14063,223360209
47711,STANDARD,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,15057,26028,518346578
47712,STANDARD,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,11126,18946,384248760
47713,STANDARD,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,4263,6699,86881263
47714,STANDARD,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,15365,25274,426663063
47715,STANDARD,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,13555,21939,451050228
47716,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47719,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47720,STANDARD,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,8554,15160,333644299
47721,UNIQUE,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47722,UNIQUE,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47724,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47725,STANDARD,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,7345,14095,419412109
47728,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,281,457,7501235
47730,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47731,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47732,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47733,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47734,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47735,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47736,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47737,PO BOX,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47740,UNIQUE,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47747,UNIQUE,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47750,UNIQUE,EVANSVILLE,IN,PRIMARY,37.98,-87.54,NA-US-IN-EVANSVILLE,false,,,
47119,STANDARD,FLOYDS KNOBS,IN,PRIMARY,38.31,-85.86,NA-US-IN-FLOYDS KNOBS,false,5348,10134,303357697
47614,PO BOX,FOLSOMVILLE,IN,PRIMARY,38.14,-87.16,NA-US-IN-FOLSOMVILLE,true,,,
47648,STANDARD,FORT BRANCH,IN,PRIMARY,38.24,-87.57,NA-US-IN-FORT BRANCH,false,2075,3769,73845667
47649,STANDARD,FRANCISCO,IN,PRIMARY,38.33,-87.44,NA-US-IN-FRANCISCO,false,657,1210,21646421
47120,STANDARD,FREDERICKSBURG,IN,PRIMARY,38.43,-86.18,NA-US-IN-FREDERICKSBURG,false,447,807,12741666
47122,STANDARD,GEORGETOWN,IN,PRIMARY,38.29,-85.97,NA-US-IN-GEORGETOWN,false,4790,9094,212303126
47615,STANDARD,GRANDVIEW,IN,PRIMARY,37.93,-86.98,NA-US-IN-GRANDVIEW,false,752,1368,23669993
47124,STANDARD,GREENVILLE,IN,PRIMARY,38.37,-85.98,NA-US-IN-GREENVILLE,false,2034,3856,95933773
47616,STANDARD,GRIFFIN,IN,PRIMARY,38.2,-87.91,NA-US-IN-GRIFFIN,false,,,
47125,STANDARD,HARDINSBURG,IN,PRIMARY,38.46,-86.27,NA-US-IN-HARDINSBURG,false,810,1457,20555343
47617,PO BOX,HATFIELD,IN,PRIMARY,37.9,-87.22,NA-US-IN-HATFIELD,false,,,
47639,STANDARD,HAUBSTADT,IN,PRIMARY,38.2,-87.57,NA-US-IN-HAUBSTADT,false,2076,3831,90354840
